numero_experimento;dataset;estructura_de_datos;cantidad_tweets;tiempo_ejecucion_us
11;auspol2019;ClosedDoubleHashing_user_id;10000;2867
11;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2488
11;auspol2019;STLUnorderedMap_user_id;10000;2491
11;auspol2019;STLUnorderedMap_user_screen_name;10000;1688
11;auspol2019;Chaining_user_id;20000;3802
11;auspol2019;Chaining_user_screen_name;20000;3667
11;auspol2019;ClosedLinear_user_id;20000;3226
11;auspol2019;ClosedLinear_user_screen_name;20000;3343
11;auspol2019;ClosedQuadratic_user_id;20000;3746
11;auspol2019;ClosedQuadratic_user_screen_name;20000;3478
11;auspol2019;ClosedDoubleHashing_user_id;20000;5527
11;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4911
11;auspol2019;STLUnorderedMap_user_id;20000;3620
11;auspol2019;STLUnorderedMap_user_screen_name;20000;3459
11;auspol2019;Chaining_user_id;30000;6556
11;auspol2019;Chaining_user_screen_name;30000;5233
11;auspol2019;ClosedLinear_user_id;30000;4817
11;auspol2019;ClosedLinear_user_screen_name;30000;4828
11;auspol2019;ClosedQuadratic_user_id;30000;4641
11;auspol2019;ClosedQuadratic_user_screen_name;30000;4389
11;auspol2019;ClosedDoubleHashing_user_id;30000;7394
11;auspol2019;ClosedDoubleHashing_user_screen_name;30000;7671
11;auspol2019;STLUnorderedMap_user_id;30000;-40468219
11;auspol2019;STLUnorderedMap_user_screen_name;30000;5522
11;auspol2019;Chaining_user_id;40000;10081
11;auspol2019;Chaining_user_screen_name;40000;9277
11;auspol2019;ClosedLinear_user_id;40000;6583
11;auspol2019;ClosedLinear_user_screen_name;40000;6062
11;auspol2019;ClosedQuadratic_user_id;40000;7040
11;auspol2019;ClosedQuadratic_user_screen_name;40000;6659
11;auspol2019;ClosedDoubleHashing_user_id;40000;9621
11;auspol2019;ClosedDoubleHashing_user_screen_name;40000;9210
11;auspol2019;STLUnorderedMap_user_id;40000;6834
11;auspol2019;STLUnorderedMap_user_screen_name;40000;6588
11;auspol2019;Chaining_user_id;50000;8778
11;auspol2019;Chaining_user_screen_name;50000;7948
11;auspol2019;ClosedLinear_user_id;50000;7393
11;auspol2019;ClosedLinear_user_screen_name;50000;7054
11;auspol2019;ClosedQuadratic_user_id;50000;7372
11;auspol2019;ClosedQuadratic_user_screen_name;50000;9042
11;auspol2019;ClosedDoubleHashing_user_id;50000;11494
11;auspol2019;ClosedDoubleHashing_user_screen_name;50000;11389
11;auspol2019;STLUnorderedMap_user_id;50000;8387
11;auspol2019;STLUnorderedMap_user_screen_name;50000;7743
11;auspol2019;Chaining_user_id;60000;10498
11;auspol2019;Chaining_user_screen_name;60000;9690
11;auspol2019;ClosedLinear_user_id;60000;9022
11;auspol2019;ClosedLinear_user_screen_name;60000;9755
11;auspol2019;ClosedQuadratic_user_id;60000;9322
11;auspol2019;ClosedQuadratic_user_screen_name;60000;8559
11;auspol2019;ClosedDoubleHashing_user_id;60000;13902
11;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13591
11;auspol2019;STLUnorderedMap_user_id;60000;9937
11;auspol2019;STLUnorderedMap_user_screen_name;60000;9075
11;auspol2019;Chaining_user_id;70000;12823
11;auspol2019;Chaining_user_screen_name;70000;12191
11;auspol2019;ClosedLinear_user_id;70000;11092
11;auspol2019;ClosedLinear_user_screen_name;70000;11181
11;auspol2019;ClosedQuadratic_user_id;70000;12143
11;auspol2019;ClosedQuadratic_user_screen_name;70000;10432
11;auspol2019;ClosedDoubleHashing_user_id;70000;16011
11;auspol2019;ClosedDoubleHashing_user_screen_name;70000;16138
11;auspol2019;STLUnorderedMap_user_id;70000;10897
11;auspol2019;STLUnorderedMap_user_screen_name;70000;11526
11;auspol2019;Chaining_user_id;80000;13359
11;auspol2019;Chaining_user_screen_name;80000;12151
11;auspol2019;ClosedLinear_user_id;80000;11252
11;auspol2019;ClosedLinear_user_screen_name;80000;11269
11;auspol2019;ClosedQuadratic_user_id;80000;10832
11;auspol2019;ClosedQuadratic_user_screen_name;80000;10781
11;auspol2019;ClosedDoubleHashing_user_id;80000;17809
11;auspol2019;ClosedDoubleHashing_user_screen_name;80000;17697
11;auspol2019;STLUnorderedMap_user_id;80000;11948
11;auspol2019;STLUnorderedMap_user_screen_name;80000;11803
11;auspol2019;Chaining_user_id;90000;14338
11;auspol2019;Chaining_user_screen_name;90000;13577
11;auspol2019;ClosedLinear_user_id;90000;12574
11;auspol2019;ClosedLinear_user_screen_name;90000;12340
11;auspol2019;ClosedQuadratic_user_id;90000;12201
11;auspol2019;ClosedQuadratic_user_screen_name;90000;12341
11;auspol2019;ClosedDoubleHashing_user_id;90000;19870
11;auspol2019;ClosedDoubleHashing_user_screen_name;90000;20463
11;auspol2019;STLUnorderedMap_user_id;90000;13282
11;auspol2019;STLUnorderedMap_user_screen_name;90000;12612
11;auspol2019;Chaining_user_id;100000;16524
11;auspol2019;Chaining_user_screen_name;100000;15546
11;auspol2019;ClosedLinear_user_id;100000;14126
11;auspol2019;ClosedLinear_user_screen_name;100000;13562
11;auspol2019;ClosedQuadratic_user_id;100000;14086
11;auspol2019;ClosedQuadratic_user_screen_name;100000;13486
11;auspol2019;ClosedDoubleHashing_user_id;100000;22544
11;auspol2019;ClosedDoubleHashing_user_screen_name;100000;22041
11;auspol2019;STLUnorderedMap_user_id;100000;14413
11;auspol2019;STLUnorderedMap_user_screen_name;100000;14004
11;auspol2019;Chaining_user_id;110000;17234
11;auspol2019;Chaining_user_screen_name;110000;16188
11;auspol2019;ClosedLinear_user_id;110000;14965
11;auspol2019;ClosedLinear_user_screen_name;110000;14621
11;auspol2019;ClosedQuadratic_user_id;110000;14507
11;auspol2019;ClosedQuadratic_user_screen_name;110000;14440
11;auspol2019;ClosedDoubleHashing_user_id;110000;23581
11;auspol2019;ClosedDoubleHashing_user_screen_name;110000;25670
11;auspol2019;STLUnorderedMap_user_id;110000;15752
11;auspol2019;STLUnorderedMap_user_screen_name;110000;15516
11;auspol2019;Chaining_user_id;120000;19329
11;auspol2019;Chaining_user_screen_name;120000;18350
11;auspol2019;ClosedLinear_user_id;120000;16738
11;auspol2019;ClosedLinear_user_screen_name;120000;17513
11;auspol2019;ClosedQuadratic_user_id;120000;17292
11;auspol2019;ClosedQuadratic_user_screen_name;120000;18220
11;auspol2019;ClosedDoubleHashing_user_id;120000;29831
11;auspol2019;ClosedDoubleHashing_user_screen_name;120000;28685
11;auspol2019;STLUnorderedMap_user_id;120000;17520
11;auspol2019;STLUnorderedMap_user_screen_name;120000;16460
11;auspol2019;Chaining_user_id;130000;21442
11;auspol2019;Chaining_user_screen_name;130000;19910
11;auspol2019;ClosedLinear_user_id;130000;18218
11;auspol2019;ClosedLinear_user_screen_name;130000;18452
11;auspol2019;ClosedQuadratic_user_id;130000;17893
11;auspol2019;ClosedQuadratic_user_screen_name;130000;17393
11;auspol2019;ClosedDoubleHashing_user_id;130000;30271
11;auspol2019;ClosedDoubleHashing_user_screen_name;130000;33496
11;auspol2019;STLUnorderedMap_user_id;130000;19824
11;auspol2019;STLUnorderedMap_user_screen_name;130000;18833
11;auspol2019;Chaining_user_id;140000;22251
11;auspol2019;Chaining_user_screen_name;140000;21105
11;auspol2019;ClosedLinear_user_id;140000;19114
11;auspol2019;ClosedLinear_user_screen_name;140000;18453
11;auspol2019;ClosedQuadratic_user_id;140000;19309
11;auspol2019;ClosedQuadratic_user_screen_name;140000;19197
11;auspol2019;ClosedDoubleHashing_user_id;140000;37423
11;auspol2019;ClosedDoubleHashing_user_screen_name;140000;35985
11;auspol2019;STLUnorderedMap_user_id;140000;22173
11;auspol2019;STLUnorderedMap_user_screen_name;140000;24887
11;auspol2019;Chaining_user_id;150000;35231
11;auspol2019;Chaining_user_screen_name;150000;22869
11;auspol2019;ClosedLinear_user_id;150000;21136
11;auspol2019;ClosedLinear_user_screen_name;150000;19879
11;auspol2019;ClosedQuadratic_user_id;150000;23103
11;auspol2019;ClosedQuadratic_user_screen_name;150000;22872
11;auspol2019;ClosedDoubleHashing_user_id;150000;37036
11;auspol2019;ClosedDoubleHashing_user_screen_name;150000;33365
11;auspol2019;STLUnorderedMap_user_id;150000;23375
11;auspol2019;STLUnorderedMap_user_screen_name;150000;22089
11;auspol2019;Chaining_user_id;160000;30063
11;auspol2019;Chaining_user_screen_name;160000;28099
11;auspol2019;ClosedLinear_user_id;160000;22629
11;auspol2019;ClosedLinear_user_screen_name;160000;23393
11;auspol2019;ClosedQuadratic_user_id;160000;25478
11;auspol2019;ClosedQuadratic_user_screen_name;160000;23655
11;auspol2019;ClosedDoubleHashing_user_id;160000;35756
11;auspol2019;ClosedDoubleHashing_user_screen_name;160000;37284
11;auspol2019;STLUnorderedMap_user_id;160000;22172
11;auspol2019;STLUnorderedMap_user_screen_name;160000;21286
11;auspol2019;Chaining_user_id;170000;27496
11;auspol2019;Chaining_user_screen_name;170000;25976
11;auspol2019;ClosedLinear_user_id;170000;23776
11;auspol2019;ClosedLinear_user_screen_name;170000;23018
11;auspol2019;ClosedQuadratic_user_id;170000;22943
11;auspol2019;ClosedQuadratic_user_screen_name;170000;22777
11;auspol2019;ClosedDoubleHashing_user_id;170000;37457
11;auspol2019;ClosedDoubleHashing_user_screen_name;170000;38715
11;auspol2019;STLUnorderedMap_user_id;170000;25277
11;auspol2019;STLUnorderedMap_user_screen_name;170000;23886
11;auspol2019;Chaining_user_id;180000;28338
11;auspol2019;Chaining_user_screen_name;180000;28837
11;auspol2019;ClosedLinear_user_id;180000;24438
11;auspol2019;ClosedLinear_user_screen_name;180000;24353
11;auspol2019;ClosedQuadratic_user_id;180000;24075
11;auspol2019;ClosedQuadratic_user_screen_name;180000;26388
11;auspol2019;ClosedDoubleHashing_user_id;180000;40588
11;auspol2019;ClosedDoubleHashing_user_screen_name;180000;38935
11;auspol2019;STLUnorderedMap_user_id;180000;27772
11;auspol2019;STLUnorderedMap_user_screen_name;180000;29328
12;auspol2019;Chaining_user_id;10000;2030
12;auspol2019;Chaining_user_screen_name;10000;2627
12;auspol2019;ClosedLinear_user_id;10000;1720
12;auspol2019;ClosedLinear_user_screen_name;10000;2176
12;auspol2019;ClosedQuadratic_user_id;10000;1907
12;auspol2019;ClosedQuadratic_user_screen_name;10000;1828
12;auspol2019;ClosedDoubleHashing_user_id;10000;3098
12;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2800
12;auspol2019;STLUnorderedMap_user_id;10000;1916
12;auspol2019;STLUnorderedMap_user_screen_name;10000;1783
12;auspol2019;Chaining_user_id;20000;4280
12;auspol2019;Chaining_user_screen_name;20000;4297
12;auspol2019;ClosedLinear_user_id;20000;3921
12;auspol2019;ClosedLinear_user_screen_name;20000;3648
12;auspol2019;ClosedQuadratic_user_id;20000;3899
12;auspol2019;ClosedQuadratic_user_screen_name;20000;3605
12;auspol2019;ClosedDoubleHashing_user_id;20000;6612
12;auspol2019;ClosedDoubleHashing_user_screen_name;20000;5502
12;auspol2019;STLUnorderedMap_user_id;20000;4024
12;auspol2019;STLUnorderedMap_user_screen_name;20000;3753
12;auspol2019;Chaining_user_id;30000;6508
12;auspol2019;Chaining_user_screen_name;30000;6199
12;auspol2019;ClosedLinear_user_id;30000;6048
12;auspol2019;ClosedLinear_user_screen_name;30000;4988
12;auspol2019;ClosedQuadratic_user_id;30000;5206
12;auspol2019;ClosedQuadratic_user_screen_name;30000;5874
12;auspol2019;ClosedDoubleHashing_user_id;30000;8551
12;auspol2019;ClosedDoubleHashing_user_screen_name;30000;8250
12;auspol2019;STLUnorderedMap_user_id;30000;5531
12;auspol2019;STLUnorderedMap_user_screen_name;30000;5388
12;auspol2019;Chaining_user_id;40000;8343
12;auspol2019;Chaining_user_screen_name;40000;7488
12;auspol2019;ClosedLinear_user_id;40000;6707
12;auspol2019;ClosedLinear_user_screen_name;40000;7671
12;auspol2019;ClosedQuadratic_user_id;40000;6520
12;auspol2019;ClosedQuadratic_user_screen_name;40000;5573
12;auspol2019;ClosedDoubleHashing_user_id;40000;8924
12;auspol2019;ClosedDoubleHashing_user_screen_name;40000;8703
12;auspol2019;STLUnorderedMap_user_id;40000;7225
12;auspol2019;STLUnorderedMap_user_screen_name;40000;6420
12;auspol2019;Chaining_user_id;50000;8387
12;auspol2019;Chaining_user_screen_name;50000;7924
12;auspol2019;ClosedLinear_user_id;50000;7315
12;auspol2019;ClosedLinear_user_screen_name;50000;6931
12;auspol2019;ClosedQuadratic_user_id;50000;7258
12;auspol2019;ClosedQuadratic_user_screen_name;50000;7180
12;auspol2019;ClosedDoubleHashing_user_id;50000;11924
12;auspol2019;ClosedDoubleHashing_user_screen_name;50000;11497
12;auspol2019;STLUnorderedMap_user_id;50000;8413
12;auspol2019;STLUnorderedMap_user_screen_name;50000;7836
12;auspol2019;Chaining_user_id;60000;10784
12;auspol2019;Chaining_user_screen_name;60000;9994
12;auspol2019;ClosedLinear_user_id;60000;9159
12;auspol2019;ClosedLinear_user_screen_name;60000;9448
12;auspol2019;ClosedQuadratic_user_id;60000;9033
12;auspol2019;ClosedQuadratic_user_screen_name;60000;8624
12;auspol2019;ClosedDoubleHashing_user_id;60000;13716
12;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13407
12;auspol2019;STLUnorderedMap_user_id;60000;10414
12;auspol2019;STLUnorderedMap_user_screen_name;60000;9244
12;auspol2019;Chaining_user_id;70000;11696
12;auspol2019;Chaining_user_screen_name;70000;10907
12;auspol2019;ClosedLinear_user_id;70000;10465
12;auspol2019;ClosedLinear_user_screen_name;70000;10378
12;auspol2019;ClosedQuadratic_user_id;70000;12141
12;auspol2019;ClosedQuadratic_user_screen_name;70000;10167
12;auspol2019;ClosedDoubleHashing_user_id;70000;15645
12;auspol2019;ClosedDoubleHashing_user_screen_name;70000;15979
12;auspol2019;STLUnorderedMap_user_id;70000;11404
12;auspol2019;STLUnorderedMap_user_screen_name;70000;10358
12;auspol2019;Chaining_user_id;80000;13449
12;auspol2019;Chaining_user_screen_name;80000;12552
12;auspol2019;ClosedLinear_user_id;80000;13942
12;auspol2019;ClosedLinear_user_screen_name;80000;13656
12;auspol2019;ClosedQuadratic_user_id;80000;16793
12;auspol2019;ClosedQuadratic_user_screen_name;80000;14588
12;auspol2019;ClosedDoubleHashing_user_id;80000;21253
12;auspol2019;ClosedDoubleHashing_user_screen_name;80000;20988
12;auspol2019;STLUnorderedMap_user_id;80000;15041
12;auspol2019;STLUnorderedMap_user_screen_name;80000;14254
12;auspol2019;Chaining_user_id;90000;18580
12;auspol2019;Chaining_user_screen_name;90000;16746
12;auspol2019;ClosedLinear_user_id;90000;40489625
12;auspol2019;ClosedLinear_user_screen_name;90000;13481
12;auspol2019;ClosedQuadratic_user_id;90000;13130
12;auspol2019;ClosedQuadratic_user_screen_name;90000;16596
12;auspol2019;ClosedDoubleHashing_user_id;90000;19995
12;auspol2019;ClosedDoubleHashing_user_screen_name;90000;20013
12;auspol2019;STLUnorderedMap_user_id;90000;13803
12;auspol2019;STLUnorderedMap_user_screen_name;90000;12703
12;auspol2019;Chaining_user_id;100000;16437
12;auspol2019;Chaining_user_screen_name;100000;15276
12;auspol2019;ClosedLinear_user_id;100000;14405
12;auspol2019;ClosedLinear_user_screen_name;100000;13509
12;auspol2019;ClosedQuadratic_user_id;100000;13358
12;auspol2019;ClosedQuadratic_user_screen_name;100000;13603
12;auspol2019;ClosedDoubleHashing_user_id;100000;22124
12;auspol2019;ClosedDoubleHashing_user_screen_name;100000;21588
12;auspol2019;STLUnorderedMap_user_id;100000;14622
12;auspol2019;STLUnorderedMap_user_screen_name;100000;13907
12;auspol2019;Chaining_user_id;110000;-40456119
12;auspol2019;Chaining_user_screen_name;110000;21244
12;auspol2019;ClosedLinear_user_id;110000;15387
12;auspol2019;ClosedLinear_user_screen_name;110000;14754
12;auspol2019;ClosedQuadratic_user_id;110000;14786
12;auspol2019;ClosedQuadratic_user_screen_name;110000;15098
12;auspol2019;ClosedDoubleHashing_user_id;110000;23560
12;auspol2019;ClosedDoubleHashing_user_screen_name;110000;24776
12;auspol2019;STLUnorderedMap_user_id;110000;16604
12;auspol2019;STLUnorderedMap_user_screen_name;110000;15151
12;auspol2019;Chaining_user_id;120000;19235
12;auspol2019;Chaining_user_screen_name;120000;17728
12;auspol2019;ClosedLinear_user_id;120000;16304
12;auspol2019;ClosedLinear_user_screen_name;120000;15655
12;auspol2019;ClosedQuadratic_user_id;120000;15827
12;auspol2019;ClosedQuadratic_user_screen_name;120000;16796
12;auspol2019;ClosedDoubleHashing_user_id;120000;26958
12;auspol2019;ClosedDoubleHashing_user_screen_name;120000;26381
12;auspol2019;STLUnorderedMap_user_id;120000;16874
12;auspol2019;STLUnorderedMap_user_screen_name;120000;18576
12;auspol2019;Chaining_user_id;130000;23053
12;auspol2019;Chaining_user_screen_name;130000;22184
12;auspol2019;ClosedLinear_user_id;130000;20152
12;auspol2019;ClosedLinear_user_screen_name;130000;19683
12;auspol2019;ClosedQuadratic_user_id;130000;20826
12;auspol2019;ClosedQuadratic_user_screen_name;130000;18621
12;auspol2019;ClosedDoubleHashing_user_id;130000;28685
12;auspol2019;ClosedDoubleHashing_user_screen_name;130000;28212
12;auspol2019;STLUnorderedMap_user_id;130000;19306
12;auspol2019;STLUnorderedMap_user_screen_name;130000;17373
12;auspol2019;Chaining_user_id;140000;23274
12;auspol2019;Chaining_user_screen_name;140000;21101
12;auspol2019;ClosedLinear_user_id;140000;19690
12;auspol2019;ClosedLinear_user_screen_name;140000;18722
12;auspol2019;ClosedQuadratic_user_id;140000;18826
12;auspol2019;ClosedQuadratic_user_screen_name;140000;18770
12;auspol2019;ClosedDoubleHashing_user_id;140000;32032
12;auspol2019;ClosedDoubleHashing_user_screen_name;140000;30238
12;auspol2019;STLUnorderedMap_user_id;140000;19343
12;auspol2019;STLUnorderedMap_user_screen_name;140000;18434
12;auspol2019;Chaining_user_id;150000;23534
12;auspol2019;Chaining_user_screen_name;150000;21898
12;auspol2019;ClosedLinear_user_id;150000;20236
12;auspol2019;ClosedLinear_user_screen_name;150000;19952
12;auspol2019;ClosedQuadratic_user_id;150000;19782
12;auspol2019;ClosedQuadratic_user_screen_name;150000;19838
12;auspol2019;ClosedDoubleHashing_user_id;150000;32490
12;auspol2019;ClosedDoubleHashing_user_screen_name;150000;37179
12;auspol2019;STLUnorderedMap_user_id;150000;20711
12;auspol2019;STLUnorderedMap_user_screen_name;150000;19699
12;auspol2019;Chaining_user_id;160000;29511
12;auspol2019;Chaining_user_screen_name;160000;29198
12;auspol2019;ClosedLinear_user_id;160000;21897
12;auspol2019;ClosedLinear_user_screen_name;160000;22152
12;auspol2019;ClosedQuadratic_user_id;160000;22968
12;auspol2019;ClosedQuadratic_user_screen_name;160000;24129
12;auspol2019;ClosedDoubleHashing_user_id;160000;38606
12;auspol2019;ClosedDoubleHashing_user_screen_name;160000;37924
12;auspol2019;STLUnorderedMap_user_id;160000;24425
12;auspol2019;STLUnorderedMap_user_screen_name;160000;21802
12;auspol2019;Chaining_user_id;170000;27440
12;auspol2019;Chaining_user_screen_name;170000;26219
12;auspol2019;ClosedLinear_user_id;170000;24268
12;auspol2019;ClosedLinear_user_screen_name;170000;23519
12;auspol2019;ClosedQuadratic_user_id;170000;23715
12;auspol2019;ClosedQuadratic_user_screen_name;170000;22784
12;auspol2019;ClosedDoubleHashing_user_id;170000;37234
12;auspol2019;ClosedDoubleHashing_user_screen_name;170000;37201
12;auspol2019;STLUnorderedMap_user_id;170000;24473
12;auspol2019;STLUnorderedMap_user_screen_name;170000;24223
12;auspol2019;Chaining_user_id;180000;30464
12;auspol2019;Chaining_user_screen_name;180000;26890
12;auspol2019;ClosedLinear_user_id;180000;24664
12;auspol2019;ClosedLinear_user_screen_name;180000;23633
12;auspol2019;ClosedQuadratic_user_id;180000;24124
12;auspol2019;ClosedQuadratic_user_screen_name;180000;23846
12;auspol2019;ClosedDoubleHashing_user_id;180000;39091
12;auspol2019;ClosedDoubleHashing_user_screen_name;180000;39374
12;auspol2019;STLUnorderedMap_user_id;180000;27915
12;auspol2019;STLUnorderedMap_user_screen_name;180000;24537
13;auspol2019;Chaining_user_id;10000;1899
13;auspol2019;Chaining_user_screen_name;10000;1869
13;auspol2019;ClosedLinear_user_id;10000;1560
13;auspol2019;ClosedLinear_user_screen_name;10000;1448
13;auspol2019;ClosedQuadratic_user_id;10000;1678
13;auspol2019;ClosedQuadratic_user_screen_name;10000;1331
13;auspol2019;ClosedDoubleHashing_user_id;10000;2706
13;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2225
13;auspol2019;STLUnorderedMap_user_id;10000;1852
13;auspol2019;STLUnorderedMap_user_screen_name;10000;1815
13;auspol2019;Chaining_user_id;20000;3724
13;auspol2019;Chaining_user_screen_name;20000;4071
13;auspol2019;ClosedLinear_user_id;20000;3185
13;auspol2019;ClosedLinear_user_screen_name;20000;3079
13;auspol2019;ClosedQuadratic_user_id;20000;2792
13;auspol2019;ClosedQuadratic_user_screen_name;20000;2755
13;auspol2019;ClosedDoubleHashing_user_id;20000;4581
13;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4387
13;auspol2019;STLUnorderedMap_user_id;20000;3715
13;auspol2019;STLUnorderedMap_user_screen_name;20000;3392
13;auspol2019;Chaining_user_id;30000;5126
13;auspol2019;Chaining_user_screen_name;30000;5377
13;auspol2019;ClosedLinear_user_id;30000;7013
13;auspol2019;ClosedLinear_user_screen_name;30000;6798
13;auspol2019;ClosedQuadratic_user_id;30000;5187
13;auspol2019;ClosedQuadratic_user_screen_name;30000;4695
13;auspol2019;ClosedDoubleHashing_user_id;30000;8042
13;auspol2019;ClosedDoubleHashing_user_screen_name;30000;7686
13;auspol2019;STLUnorderedMap_user_id;30000;5474
13;auspol2019;STLUnorderedMap_user_screen_name;30000;5051
13;auspol2019;Chaining_user_id;40000;7609
13;auspol2019;Chaining_user_screen_name;40000;6583
13;auspol2019;ClosedLinear_user_id;40000;5950
13;auspol2019;ClosedLinear_user_screen_name;40000;5517
13;auspol2019;ClosedQuadratic_user_id;40000;5791
13;auspol2019;ClosedQuadratic_user_screen_name;40000;5729
13;auspol2019;ClosedDoubleHashing_user_id;40000;10024
13;auspol2019;ClosedDoubleHashing_user_screen_name;40000;10106
13;auspol2019;STLUnorderedMap_user_id;40000;6880
13;auspol2019;STLUnorderedMap_user_screen_name;40000;6408
13;auspol2019;Chaining_user_id;50000;8147
13;auspol2019;Chaining_user_screen_name;50000;7773
13;auspol2019;ClosedLinear_user_id;50000;7231
13;auspol2019;ClosedLinear_user_screen_name;50000;7229
13;auspol2019;ClosedQuadratic_user_id;50000;6938
13;auspol2019;ClosedQuadratic_user_screen_name;50000;6654
13;auspol2019;ClosedDoubleHashing_user_id;50000;13173
13;auspol2019;ClosedDoubleHashing_user_screen_name;50000;15369
13;auspol2019;STLUnorderedMap_user_id;50000;8446
13;auspol2019;STLUnorderedMap_user_screen_name;50000;7586
13;auspol2019;Chaining_user_id;60000;10078
13;auspol2019;Chaining_user_screen_name;60000;9069
13;auspol2019;ClosedLinear_user_id;60000;9004
13;auspol2019;ClosedLinear_user_screen_name;60000;8159
13;auspol2019;ClosedQuadratic_user_id;60000;8888
13;auspol2019;ClosedQuadratic_user_screen_name;60000;8738
13;auspol2019;ClosedDoubleHashing_user_id;60000;13296
13;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13121
13;auspol2019;STLUnorderedMap_user_id;60000;9376
13;auspol2019;STLUnorderedMap_user_screen_name;60000;9081
13;auspol2019;Chaining_user_id;70000;11450
13;auspol2019;Chaining_user_screen_name;70000;10860
13;auspol2019;ClosedLinear_user_id;70000;10035
13;auspol2019;ClosedLinear_user_screen_name;70000;9881
13;auspol2019;ClosedQuadratic_user_id;70000;9520
13;auspol2019;ClosedQuadratic_user_screen_name;70000;9706
13;auspol2019;ClosedDoubleHashing_user_id;70000;16761
13;auspol2019;ClosedDoubleHashing_user_screen_name;70000;15911
13;auspol2019;STLUnorderedMap_user_id;70000;10852
13;auspol2019;STLUnorderedMap_user_screen_name;70000;10202
13;auspol2019;Chaining_user_id;80000;15514
13;auspol2019;Chaining_user_screen_name;80000;12972
13;auspol2019;ClosedLinear_user_id;80000;11809
13;auspol2019;ClosedLinear_user_screen_name;80000;11488
13;auspol2019;ClosedQuadratic_user_id;80000;11395
13;auspol2019;ClosedQuadratic_user_screen_name;80000;10971
13;auspol2019;ClosedDoubleHashing_user_id;80000;17664
13;auspol2019;ClosedDoubleHashing_user_screen_name;80000;17643
13;auspol2019;STLUnorderedMap_user_id;80000;13358
13;auspol2019;STLUnorderedMap_user_screen_name;80000;12170
13;auspol2019;Chaining_user_id;90000;15007
13;auspol2019;Chaining_user_screen_name;90000;13590
13;auspol2019;ClosedLinear_user_id;90000;13277
13;auspol2019;ClosedLinear_user_screen_name;90000;13604
13;auspol2019;ClosedQuadratic_user_id;90000;14014
13;auspol2019;ClosedQuadratic_user_screen_name;90000;13290
13;auspol2019;ClosedDoubleHashing_user_id;90000;19972
13;auspol2019;ClosedDoubleHashing_user_screen_name;90000;21341
13;auspol2019;STLUnorderedMap_user_id;90000;14941
13;auspol2019;STLUnorderedMap_user_screen_name;90000;14299
13;auspol2019;Chaining_user_id;100000;17649
13;auspol2019;Chaining_user_screen_name;100000;15546
13;auspol2019;ClosedLinear_user_id;100000;14730
13;auspol2019;ClosedLinear_user_screen_name;100000;13982
13;auspol2019;ClosedQuadratic_user_id;100000;13458
13;auspol2019;ClosedQuadratic_user_screen_name;100000;13273
13;auspol2019;ClosedDoubleHashing_user_id;100000;22449
13;auspol2019;ClosedDoubleHashing_user_screen_name;100000;23942
13;auspol2019;STLUnorderedMap_user_id;100000;14546
13;auspol2019;STLUnorderedMap_user_screen_name;100000;14011
13;auspol2019;Chaining_user_id;110000;18083
13;auspol2019;Chaining_user_screen_name;110000;17453
13;auspol2019;ClosedLinear_user_id;110000;15737
13;auspol2019;ClosedLinear_user_screen_name;110000;15552
13;auspol2019;ClosedQuadratic_user_id;110000;16017
13;auspol2019;ClosedQuadratic_user_screen_name;110000;14877
13;auspol2019;ClosedDoubleHashing_user_id;110000;24506
13;auspol2019;ClosedDoubleHashing_user_screen_name;110000;26844
13;auspol2019;STLUnorderedMap_user_id;110000;20248
13;auspol2019;STLUnorderedMap_user_screen_name;110000;19506
13;auspol2019;Chaining_user_id;120000;23115
13;auspol2019;Chaining_user_screen_name;120000;23327
13;auspol2019;ClosedLinear_user_id;120000;20694
13;auspol2019;ClosedLinear_user_screen_name;120000;21346
13;auspol2019;ClosedQuadratic_user_id;120000;17604
13;auspol2019;ClosedQuadratic_user_screen_name;120000;16859
13;auspol2019;ClosedDoubleHashing_user_id;120000;26143
13;auspol2019;ClosedDoubleHashing_user_screen_name;120000;27385
13;auspol2019;STLUnorderedMap_user_id;120000;17808
13;auspol2019;STLUnorderedMap_user_screen_name;120000;18384
13;auspol2019;Chaining_user_id;130000;20755
13;auspol2019;Chaining_user_screen_name;130000;21628
13;auspol2019;ClosedLinear_user_id;130000;18116
13;auspol2019;ClosedLinear_user_screen_name;130000;19314
13;auspol2019;ClosedQuadratic_user_id;130000;17243
13;auspol2019;ClosedQuadratic_user_screen_name;130000;17939
13;auspol2019;ClosedDoubleHashing_user_id;130000;29068
13;auspol2019;ClosedDoubleHashing_user_screen_name;130000;29093
13;auspol2019;STLUnorderedMap_user_id;130000;19084
13;auspol2019;STLUnorderedMap_user_screen_name;130000;18701
13;auspol2019;Chaining_user_id;140000;26546
13;auspol2019;Chaining_user_screen_name;140000;21589
13;auspol2019;ClosedLinear_user_id;140000;19788
13;auspol2019;ClosedLinear_user_screen_name;140000;19054
13;auspol2019;ClosedQuadratic_user_id;140000;19325
